CustomerID,Age,Annual_Income,Spending_Score
7529,31,75309,33
7530,67,94647,69
7531,32,60888,80
7532,32,115025,63
7533,23,63832,29
7534,44,136196,18
7535,32,29404,93
7536,67,53639,6
7537,53,98118,53
7538,25,80598,82
7539,32,86399,32
7540,20,133187,42
7541,64,130449,47
7542,30,47684,31
7543,58,88591,62
7544,51,139821,56
7545,41,97722,11
7546,57,22682,26
7547,49,131186,92
7548,49,58046,27
7549,47,132109,83
7550,69,41832,57
7551,66,36997,27
7552,30,54640,59
7553,18,96882,62
7554,51,60491,20
7555,32,83043,3
7556,61,132175,16
7557,31,148568,44
7558,46,134250,93
7559,51,92725,79
7560,35,148131,30
7561,24,65520,40
7562,46,82919,65
7563,48,129869,29
7564,42,84442,30
7565,55,149953,32
7566,31,41770,10
7567,25,125246,91
7568,44,67498,51
7569,19,129687,8
7570,34,149269,51
7571,54,143447,36
7572,31,81477,55
7573,42,20244,35
7574,47,52788,36
7575,46,115341,56
7576,37,99453,36
7577,38,77737,89
7578,39,66489,84
7579,52,147962,61
7580,54,91303,62
7581,33,48390,81
7582,67,30247,87
7583,66,89051,25
7584,60,79719,64
7585,34,54678,60
7586,33,143169,57
7587,19,107802,95
7588,21,96286,70
7589,38,49583,99
7590,56,143240,52
7591,51,28076,56
7592,47,38006,63
7593,23,35051,68
7594,34,24314,20
7595,56,48670,54
7596,42,120757,1
7597,22,87551,90
7598,22,144920,98
7599,37,30236,10
7600,33,55568,23
7601,68,80314,51
7602,58,127327,24
7603,54,144673,13
7604,57,130188,29
7605,26,111903,58
7606,22,36352,91
7607,59,145721,95
7608,19,148219,43
7609,26,65650,10
7610,60,30346,31
7611,53,45156,74
7612,39,75904,88
7613,39,34035,97
7614,39,142141,14
7615,51,36108,99
7616,46,149031,34
7617,55,22853,17
7618,63,104156,21
7619,50,24176,96
7620,35,120459,67
7621,24,45920,58
7622,18,74850,79
7623,50,26829,8
7624,18,143225,96
7625,41,120190,38
7626,21,124775,26
7627,21,110666,64
7628,35,138458,30
7629,44,130893,9
7630,60,93927,32
7631,49,104860,11
7632,50,138178,86
7633,45,131654,34
7634,59,60667,18
7635,58,85842,19
7636,53,55843,54
7637,23,70808,82
7638,33,50543,37
7639,51,92780,82
7640,40,26611,12
7641,67,108242,4
7642,59,104612,43
7643,41,66902,27
7644,66,136452,51
7645,30,53043,5
7646,35,25271,6
7647,30,92867,77
7648,66,97089,87
7649,54,78745,56
7650,60,116876,89
7651,56,82077,68
7652,59,79119,96
7653,34,31573,44
7654,32,41409,15
7655,35,105970,90
7656,40,44464,42
7657,68,138148,11
7658,47,62840,73
7659,51,68785,11
7660,21,138523,66
7661,20,40662,27
7662,24,38228,58
7663,35,80721,90
7664,59,69223,72
7665,24,27386,21
7666,57,26862,21
7667,23,60108,72
7668,39,111788,1
7669,18,95023,58
7670,21,133365,13
7671,63,125939,73
7672,66,100140,92
7673,69,102963,6
7674,67,47201,87
7675,60,88578,58
7676,46,69966,17
7677,38,74774,73
7678,43,30386,12
7679,31,97228,86
7680,26,142020,52
7681,64,35225,76
7682,29,36693,70
7683,59,92197,73
7684,68,63021,52
7685,68,138915,37
7686,23,38261,3
7687,37,47378,98
7688,41,137174,8
7689,44,141574,10
7690,55,106755,47
7691,25,31937,41
7692,18,86330,64
7693,66,67366,42
7694,66,92322,43
7695,41,122318,9
7696,64,60160,14
7697,24,65313,91
7698,36,123657,96
7699,39,121711,4
7700,52,47032,2
7701,47,111963,97
7702,46,37358,85
7703,39,143927,1
7704,28,81710,75
7705,37,115326,65
7706,46,106157,46
7707,68,68821,59
7708,58,48365,75
7709,59,33189,7
7710,51,96749,66
7711,18,27248,15
7712,48,24369,72
7713,47,83763,47
7714,65,28050,90
7715,35,48605,40
7716,34,69616,42
7717,55,74479,51
7718,31,123719,35
7719,40,100934,41
7720,42,60883,85
7721,32,53055,57
7722,63,88731,38
7723,39,110987,72
7724,20,136680,96
7725,36,27450,8
7726,61,22925,74
7727,51,100051,63
7728,52,70272,87
7729,67,25310,4
7730,18,51817,48
7731,69,135134,52
7732,38,112944,38
7733,46,64528,94
7734,23,133200,87
7735,54,75779,5
7736,18,104816,85
7737,68,102641,70
7738,18,104083,81
7739,44,96310,89
7740,38,35457,24
7741,33,62311,86
7742,61,23980,77
7743,57,40886,17
7744,43,97112,78
7745,33,70877,98
7746,45,143573,90
7747,18,117427,83
7748,53,56181,26
7749,27,53262,3
7750,60,20947,2
7751,34,20022,92
7752,40,21128,2
7753,24,99522,22
7754,61,52322,71
7755,24,68929,4
7756,61,101696,38
7757,32,135245,84
7758,51,29808,70
7759,63,115148,73
7760,62,72882,52
7761,21,41725,31
7762,31,92534,26
7763,31,59950,36
7764,33,108954,26
7765,24,103576,28
7766,49,40557,5
7767,36,41825,74
7768,19,28998,18
7769,27,56080,15
7770,67,131633,57
7771,34,147743,97
7772,54,77797,5
7773,29,35802,37
7774,23,31167,86
7775,39,120628,86
7776,49,62407,22
7777,58,140283,52
7778,37,33338,15
7779,18,96289,17
7780,64,91520,51
7781,23,38895,45
7782,36,67910,63
7783,35,129367,28
7784,23,85898,59
7785,62,23454,86
7786,50,137486,21
7787,40,106540,42
7788,40,80797,81
7789,43,121559,69
7790,30,103137,82
7791,24,70637,17
7792,32,144983,68
7793,61,25349,7
7794,44,145416,89
7795,43,59963,40
7796,50,95583,40
7797,32,27750,43
7798,53,114929,73
7799,62,42463,83
7800,44,94935,51
7801,22,78792,73
7802,19,33686,23
7803,50,126339,95
7804,33,83528,32
7805,40,119811,31
7806,55,135691,17
7807,33,42787,58
7808,31,34776,86
7809,46,135613,35
7810,43,115063,30
7811,52,77427,64
7812,32,149069,53
7813,20,124887,51
7814,40,81086,37
7815,46,122231,90
7816,51,144422,6
7817,50,135673,34
7818,58,83308,56
7819,58,35797,96
7820,40,122535,25
7821,24,25302,13
7822,20,83172,63
7823,49,58059,66
7824,48,20908,5
7825,35,80252,75
7826,60,100659,11
7827,24,32877,88
7828,58,34239,78
7829,18,106971,94
7830,31,47313,44
7831,69,120890,99
7832,49,62103,85
7833,23,68408,69
7834,56,103251,2
7835,27,108771,40
7836,24,146228,37
7837,43,111665,49
7838,51,30534,98
7839,47,120110,75
7840,53,63060,36
7841,38,37189,75
7842,34,148431,73
7843,50,106067,70
7844,27,30967,34
7845,68,101991,58
7846,64,85563,37
7847,59,28660,96
7848,68,138671,60
7849,29,110875,12
7850,33,149909,32
7851,58,59823,81
7852,49,75842,4
7853,32,29616,33
7854,44,95976,43
7855,45,122136,9
7856,34,68738,98
7857,63,33107,51
7858,67,81404,94
7859,19,114182,20
7860,53,132081,39
7861,67,111787,23
7862,24,35954,41
7863,30,36943,44
7864,32,60725,35
7865,42,65434,23
7866,40,105751,58
7867,39,30110,48
7868,43,125648,87
7869,50,107091,58
7870,28,36462,57
7871,27,99232,87
7872,42,74081,39
7873,54,72799,28
7874,65,86567,64
7875,60,109301,62
7876,55,71224,83
7877,58,147425,62
7878,62,76063,94
7879,41,133394,85
7880,57,75240,88
7881,63,101352,85
7882,50,37868,26
7883,34,95973,51
7884,41,100989,50
7885,54,42222,36
7886,19,99794,26
7887,49,83924,33
7888,41,119854,68
7889,26,98513,73
7890,21,148966,8
7891,34,74649,66
7892,34,122986,93
7893,67,132743,23
7894,65,103749,70
7895,47,122055,55
7896,57,140769,43
7897,28,131218,21
7898,38,30223,22
7899,38,68166,9
7900,35,59369,34
7901,46,106379,59
7902,41,89392,26
7903,27,79526,1
7904,62,32661,5
7905,34,35591,41
7906,35,91718,63
7907,59,75235,22
7908,65,27970,68
7909,37,67922,48
7910,54,120398,66
7911,62,50755,16
7912,35,130399,80
7913,34,140926,53
7914,26,39416,86
7915,31,33672,65
7916,66,103468,79
7917,46,148145,64
7918,48,66996,88
7919,21,94095,68
7920,35,20064,63
7921,37,88835,62
7922,64,90385,82
7923,60,25639,81
7924,61,136723,71
7925,26,31055,45
7926,30,79220,52
7927,32,107594,74
7928,44,49427,65
7929,32,136916,2
7930,45,140308,49
7931,54,102516,22
7932,36,84666,96
7933,43,84274,29
7934,69,138294,35
7935,43,30866,81
7936,42,23889,76
7937,43,138194,24
7938,43,144714,94
7939,63,68226,30
7940,45,51335,84
7941,66,70547,42
7942,35,46162,71
7943,49,109449,50
7944,20,44687,71
7945,19,118756,60
7946,50,30995,30
7947,59,76488,12
7948,36,22631,49
7949,34,54954,95
7950,61,25967,82
7951,50,108294,46
7952,29,107278,43
7953,66,84471,2
7954,20,57116,97
7955,60,112116,75
7956,66,54227,98
7957,43,21942,80
7958,52,67664,54
7959,25,48069,35
7960,69,107342,52
7961,53,34407,33
7962,24,133926,85
7963,63,79201,84
7964,63,100093,72
7965,53,74348,51
7966,33,101981,26
7967,41,37878,97
7968,18,103100,62
7969,66,98629,61
7970,42,75420,26
7971,27,121092,37
7972,33,111987,30
7973,33,63168,95
7974,25,139324,97
7975,46,139409,11
7976,56,74862,53
7977,45,109622,41
7978,23,102025,5
7979,33,144034,66
7980,37,48004,13
7981,33,40471,63
7982,24,111820,82
7983,58,80167,90
7984,31,122229,25
7985,60,103828,44
7986,43,85308,14
7987,43,103969,69
7988,31,34568,59
7989,24,130960,56
7990,50,29466,52
7991,43,111057,66
7992,62,77324,68
7993,37,122208,12
7994,20,35467,75
7995,69,117555,68
7996,21,95955,43
7997,43,72948,73
7998,28,36676,74
7999,19,114791,91
8000,31,51514,6
8001,61,128718,15
8002,47,42650,42
8003,66,108290,31
8004,29,97701,86
8005,43,30683,53
8006,61,118092,6
8007,50,79819,33
8008,30,100978,29
8009,31,24860,21
8010,41,23729,54
8011,51,51351,56
8012,61,132704,94
8013,43,82744,21
8014,38,44346,55
8015,45,140198,58
8016,65,94155,64
8017,53,141449,86
8018,57,96700,46
8019,19,124414,84
8020,59,26955,22
8021,26,85642,60
8022,40,146499,11
8023,32,90290,47
8024,30,64293,31
8025,40,81336,77
8026,34,41662,18
8027,65,26408,22
8028,19,60403,56
8029,37,21225,17
8030,37,32196,38
8031,63,89786,25
8032,20,35372,32
8033,29,146248,15
8034,57,37279,13
8035,19,130401,58
8036,53,115729,90
8037,31,136308,50
8038,33,74240,11
8039,36,130359,13
8040,51,112404,97
8041,61,58187,50
8042,63,136073,38
8043,23,68481,1
8044,30,48475,39
8045,53,64552,27
8046,39,87969,36
8047,35,96534,32
8048,29,129879,41
8049,69,116669,15
8050,47,119605,31
8051,68,26858,6
8052,57,94486,89
8053,24,94474,52
8054,49,45168,82
8055,65,52099,22
8056,36,91180,31
8057,23,129382,73
8058,37,81455,46
8059,44,74240,67
8060,60,94796,97
8061,54,74592,91
8062,65,149674,43
8063,24,142181,1
8064,22,140979,44
8065,28,67458,57
8066,32,121611,9
8067,20,78046,5
8068,22,139396,79
8069,40,36488,9
8070,54,78841,45
8071,26,138521,92
8072,32,20395,77
8073,20,72669,24
8074,46,30845,74
8075,23,56059,42
8076,34,38394,22
8077,43,113993,60
8078,38,65906,86
8079,25,79332,37
8080,38,57305,39
8081,28,62628,84
8082,55,41352,74
8083,25,106682,74
8084,59,102971,90
8085,41,71993,89
8086,52,59386,53
8087,31,123027,28
8088,31,76624,77
8089,27,77065,15
8090,29,140212,60
8091,55,105504,60
8092,61,133141,6
8093,63,28539,52
8094,51,21263,12
8095,58,33305,19
8096,27,73817,96
8097,34,44398,75
8098,34,129238,97
8099,20,117616,2
8100,48,95801,55
8101,68,69107,15
8102,18,52152,64
8103,29,113260,69
8104,56,50624,15
8105,21,149240,43
8106,59,119655,74
8107,30,76132,17
8108,51,145701,98
8109,59,125494,24
8110,38,72979,74
8111,39,78013,30
8112,21,114925,67
8113,35,83797,51
8114,22,71798,60
8115,36,36650,3
8116,19,46014,5
8117,29,96421,28
8118,34,27434,78
8119,27,50028,11
8120,51,86558,72
8121,23,44331,72
8122,25,87573,76
8123,68,149473,15
8124,28,94292,83
8125,29,142466,48
8126,26,66326,46
8127,19,102979,28
8128,25,119728,7
8129,28,24123,71
8130,53,36603,94
8131,27,85941,82
8132,38,62597,88
8133,37,83238,6
8134,65,104238,58
8135,25,62719,68
8136,53,111786,55
8137,46,61751,67
8138,59,146462,49
8139,29,106978,51
8140,31,37693,59
8141,65,109541,6
8142,67,130329,90
8143,38,57697,51
8144,39,114524,38
8145,38,117869,11
8146,61,49992,52
8147,67,83825,93
8148,47,29522,20
8149,56,65406,10
8150,37,127006,26
8151,41,129068,48
8152,40,32121,91
8153,24,143371,14
8154,26,34219,59
8155,18,21617,12
8156,43,63016,23
8157,55,70672,85
8158,55,44276,72
8159,61,119887,39
8160,39,92240,9
8161,61,126292,88
8162,27,75735,95
8163,23,37959,25
8164,34,48522,17
8165,68,76087,42
8166,67,29953,29
8167,55,46567,60
8168,41,80523,67
8169,68,82708,85
8170,27,146206,57
8171,25,42560,72
8172,38,78390,14
8173,23,145772,39
8174,38,88149,16
8175,56,56660,18
8176,41,65104,95
8177,50,77805,75
8178,35,125037,20
8179,45,122735,46
8180,69,44496,45
8181,49,103301,4
8182,29,111257,84
8183,65,23515,95
8184,59,24454,20
8185,44,126073,11
8186,27,42873,65
8187,63,93920,18
8188,69,33727,39
8189,59,148376,44
8190,49,89070,97
8191,59,119059,18
8192,43,144564,47
8193,42,117425,31
8194,28,137213,99
8195,40,69979,39
8196,51,45465,38
8197,69,73900,79
8198,57,79799,47
8199,40,137021,70
8200,46,116129,8
8201,48,41330,86
8202,24,28302,65
8203,57,98443,13
8204,50,109966,55
8205,38,127288,88
8206,19,132689,85
8207,35,92717,43
8208,64,131749,4
8209,50,32875,71
8210,54,47219,60
8211,51,56182,12
8212,37,100541,59
8213,52,62269,77
8214,68,99781,54
8215,67,26457,44
8216,35,26749,16
8217,63,53064,6
8218,41,29821,14
8219,25,135256,58
8220,47,118297,31
8221,61,123587,41
8222,27,98655,35
8223,40,27664,10
8224,69,49281,81
8225,66,146991,30
8226,28,125815,44
8227,19,51821,55
8228,43,123769,71
8229,53,44647,18
8230,50,130861,83
8231,64,89918,79
8232,30,101985,86
8233,57,102799,39
8234,42,110179,42
8235,21,94944,54
8236,59,109142,30
8237,36,47603,20
8238,35,66458,96
8239,54,90605,42
8240,47,39623,89
8241,36,64440,87
8242,40,102427,5
8243,33,27704,50
8244,18,113826,41
8245,29,47460,94
8246,41,103045,39
8247,51,102805,57
8248,25,137529,91
8249,35,93511,57
8250,65,130373,37
8251,22,26565,7
8252,43,108003,5
8253,47,24870,79
8254,30,38909,51
8255,36,29117,8
8256,46,138903,56
8257,20,87474,73
8258,43,113926,11
8259,57,64322,22
8260,29,147463,98
8261,19,121536,99
8262,28,40128,77
8263,61,140909,11
8264,45,117317,60
8265,35,89001,96
8266,30,20440,15
8267,54,80955,38
8268,39,69613,1
8269,29,143491,46
8270,19,90949,88
8271,54,31663,43
8272,24,124059,22
8273,43,123316,3
8274,43,39547,14
8275,41,101662,2
8276,29,125056,61
8277,33,20005,32
8278,40,123080,38
8279,57,27038,97
8280,26,26414,46
8281,49,107659,42
8282,32,89506,6
8283,54,96586,41
8284,30,22606,25
8285,22,36482,98
8286,28,118829,11
8287,27,91873,41
8288,69,53948,71
8289,30,109987,57
8290,58,111801,46
8291,63,111250,86
8292,67,40875,48
8293,32,33057,63
8294,59,52400,39
8295,24,91458,10
8296,57,88607,85
8297,45,107561,70
8298,49,47503,65
8299,52,43765,98
8300,32,121096,59
8301,65,139466,78
8302,53,66612,36
8303,38,118318,27
8304,23,104335,73
8305,18,120989,55
8306,21,113012,70
8307,28,101748,95
8308,61,29428,81
8309,43,51419,53
8310,54,85195,60
8311,40,93695,61
8312,46,109846,36
8313,38,122404,85
8314,65,59142,27
8315,62,91540,41
8316,62,58289,28
8317,66,96948,16
8318,44,78951,35
8319,56,31755,36
8320,57,141843,56
8321,30,137985,99
8322,40,104553,19
8323,33,23890,57
8324,47,114376,85
8325,21,145688,33
8326,57,37175,23
8327,33,94727,63
8328,48,85687,70
8329,59,104983,96
8330,42,108287,22
8331,61,114711,67
8332,29,44288,99
8333,43,66629,80
8334,54,136779,59
8335,65,67800,25
8336,50,57367,17
8337,45,97810,39
8338,26,97754,77
8339,29,109328,92
8340,22,88513,75
8341,69,102762,74
8342,45,49022,39
8343,52,89329,24
8344,22,79414,38
8345,51,21659,88
8346,63,77941,97
8347,51,57930,81
8348,30,63473,57
8349,56,147015,44
8350,59,75598,36
8351,62,36040,99
8352,65,89806,70
8353,31,33286,80
8354,28,89139,45
8355,59,132076,92
8356,55,75916,96
8357,21,37600,26
8358,50,22291,11
8359,24,33123,52
8360,58,149303,25
8361,25,23811,31
8362,54,98883,85
8363,68,51276,45
8364,27,74145,67
8365,60,66619,76
8366,32,101049,40
8367,55,90678,46
8368,32,108782,54
8369,22,111043,41
8370,46,46714,89
8371,36,75685,81
8372,68,32194,38
8373,27,93062,36
8374,29,84037,83
8375,21,39362,44
8376,48,74499,57
8377,35,66281,66
8378,33,82813,81
8379,57,64852,30
8380,53,142621,10
8381,42,131653,99
8382,40,67836,61
8383,29,24595,63
8384,51,115930,36
8385,53,35402,54
8386,54,145798,97
8387,20,85283,65
8388,26,112676,82
8389,35,108131,4
8390,60,62723,55
8391,52,71322,54
8392,51,66764,91
8393,58,44911,89
8394,31,111288,64
8395,21,39405,92
8396,46,78122,22
8397,58,109756,25
8398,62,119489,81
8399,67,121589,59
8400,32,148909,57
8401,45,23447,54
8402,59,73143,44
8403,33,82906,52
8404,29,30662,76
8405,69,83001,16
8406,22,78282,16
8407,51,24899,81
8408,59,48582,55
8409,18,134364,61
8410,56,87471,95
8411,49,143513,79
8412,43,62213,77
8413,34,127578,40
8414,65,95871,91
8415,44,103205,21
8416,41,94081,66
8417,52,125783,8
8418,63,123559,71
8419,59,103805,10
8420,56,144698,57
8421,43,57830,4
8422,66,27066,43
8423,55,30712,99
8424,40,101527,63
8425,39,149453,43
8426,21,146888,67
8427,66,121326,82
8428,26,145464,51
8429,21,85365,56
8430,24,107185,43
8431,40,119851,24
8432,19,50806,96
8433,66,32210,34
8434,41,56972,59
8435,57,125894,2
8436,48,54136,2
8437,64,64297,10
8438,48,136445,23
8439,64,35945,15
8440,57,115201,76
8441,65,62477,17
8442,68,99180,82
8443,60,90453,14
8444,51,105404,81
8445,41,97413,79
8446,66,33224,76
8447,43,23052,16
8448,33,47272,32
8449,64,61150,23
8450,30,116204,34
8451,32,37316,98
8452,44,73389,16
8453,21,83332,34
8454,33,27240,71
8455,47,117095,33
8456,61,88774,68
8457,47,63175,43
8458,53,20565,64
8459,20,107298,71
8460,39,91094,18
8461,66,36375,68
8462,39,45710,61
8463,67,69895,75
8464,67,143552,20
8465,66,96639,11
8466,29,35174,79
8467,38,127026,46
8468,21,107329,64
8469,48,47597,81
8470,61,94289,98
8471,48,58397,76
8472,40,91854,28
8473,37,53069,48
8474,32,105687,35
8475,40,138968,8
8476,45,60274,91
8477,33,94237,22
8478,54,92498,24
8479,38,58197,66
8480,32,68634,95
8481,34,50041,86
8482,67,27248,64
8483,54,105365,65
8484,30,22203,14
8485,36,71986,25
8486,47,45370,3
8487,62,55247,5
8488,35,144403,65
8489,31,139544,54
8490,53,95922,19
8491,53,145408,97
8492,37,20434,54
8493,69,82982,94
8494,36,85180,76
8495,62,128534,10
8496,61,54474,98
8497,24,44644,16
8498,61,58493,46
8499,21,103824,29
8500,51,141706,15
8501,19,23959,48
8502,22,67289,11
8503,27,31143,34
8504,49,59593,36
8505,59,59115,30
8506,58,131145,99
8507,30,42540,73
8508,56,55481,82
8509,22,115505,19
8510,27,97097,68
8511,27,42578,70
8512,55,32787,33
8513,44,92048,96
8514,68,141555,80
8515,38,72879,75
8516,25,30596,22
8517,18,117282,36
8518,45,80669,23
8519,66,39930,63
8520,56,67950,26
8521,31,115737,60
8522,38,38687,95
8523,47,72833,93
8524,38,142540,5
8525,66,55989,54
8526,26,50183,38
8527,34,40758,62
8528,22,21082,25
8529,48,126941,98
8530,69,116368,12
8531,57,65891,22
8532,55,65810,9
8533,60,66901,84
8534,36,103512,29
8535,53,123912,44
8536,67,91062,93
8537,50,116622,27
8538,30,41563,55
8539,31,92008,81
8540,50,22775,5
8541,46,35828,52
8542,60,130312,13
8543,66,145933,42
8544,53,37974,15
8545,61,42388,79
8546,27,100591,18
8547,48,141918,50
8548,23,38615,2
8549,18,57886,87
8550,24,42838,13
8551,44,60728,68
8552,38,136249,47
8553,45,98000,89
8554,33,72798,75
8555,63,125900,50
8556,40,92776,12
8557,69,90478,13
8558,37,39622,9
8559,55,33536,59
8560,42,87136,45
8561,45,25700,70
8562,22,58839,43
8563,38,30248,74
8564,35,65291,23
8565,64,102629,79
8566,23,104891,45
8567,46,145612,23
8568,36,37177,34
8569,50,39483,16
8570,18,63815,63
8571,62,140718,51
8572,20,58533,32
8573,59,20026,38
8574,38,124997,56
8575,52,80611,69
8576,58,107242,17
8577,57,44660,86
8578,20,75103,39
8579,42,72253,41
8580,62,124913,48
8581,55,62082,82
8582,62,36258,28
8583,37,123613,77
8584,69,118315,50
8585,61,109690,1
8586,62,115220,50
8587,51,35389,19
8588,38,111860,98
8589,65,47685,59
8590,40,79220,68
8591,23,47195,67
8592,68,41797,41
8593,30,131975,10
8594,66,91310,28
8595,40,117169,34
8596,26,134867,39
8597,34,86332,83
8598,19,125583,56
8599,36,113925,52
8600,36,82907,3
8601,24,27188,23
8602,59,43696,17
8603,59,22024,71
8604,37,93202,26
8605,26,55985,18
8606,34,26584,46
8607,44,110998,70
8608,64,47044,31
8609,19,146267,93
8610,53,25285,9
8611,36,83115,35
8612,34,27370,81
8613,22,37903,60
8614,56,52499,76
8615,35,117904,63
8616,24,42995,52
8617,34,125160,48
8618,56,55200,61
8619,53,108377,24
8620,57,90402,74
8621,62,33566,58
8622,21,57822,64
8623,55,127412,30
8624,42,71222,29
8625,22,114088,10
8626,47,120085,39
8627,29,110450,55
8628,21,70668,28
8629,41,129366,18
8630,46,130078,41
8631,26,83853,81
8632,21,74643,75
8633,68,143794,65
8634,41,42333,81
8635,31,35958,46
8636,22,72442,60
8637,35,40954,9
8638,59,95174,45
8639,36,119683,60
8640,29,29675,28
8641,35,109590,97
8642,34,128570,3
8643,47,51661,51
8644,41,84289,8
8645,28,37184,70
8646,52,67963,59
8647,40,45822,61
8648,34,82303,58
8649,18,96465,70
8650,32,25267,93
8651,49,72647,12
8652,26,147714,9
8653,32,82814,49
8654,45,56025,83
8655,41,141246,17
8656,52,97605,54
8657,39,20981,44
8658,44,63436,32
8659,36,38472,35
8660,62,39336,78
8661,29,45587,49
8662,37,97192,54
8663,18,112862,16
8664,38,104046,85
8665,66,139500,12
8666,62,126367,88
8667,18,73013,98
8668,27,140591,8
8669,64,104511,21
8670,49,29665,48
8671,56,47097,8
8672,39,111277,28
8673,35,72474,80
8674,65,91973,10
8675,63,45185,52
8676,49,95911,15
8677,44,112643,4
8678,45,50484,90
8679,35,148311,79
8680,56,121165,96
8681,66,65610,62
8682,46,70807,4
8683,35,70907,41
8684,61,77389,73
8685,25,45835,99
8686,48,115279,55
8687,51,116453,28
8688,24,124531,47
8689,53,73790,9
8690,35,96960,2
8691,55,29643,67
8692,26,95846,48
8693,26,38951,69
8694,63,112104,74
8695,25,35233,28
8696,68,33200,79
8697,52,72275,14
8698,35,107084,46
8699,22,96068,87
8700,31,109001,13
8701,45,41291,16
8702,47,62448,94
8703,21,50580,40
8704,56,111685,72
8705,37,41346,81
8706,42,30619,30
8707,45,125454,81
8708,29,21766,99
8709,19,23549,65
8710,60,38693,58
8711,31,82019,88
8712,39,117458,48
8713,48,145284,49
8714,40,127938,89
8715,65,147673,2
8716,37,120280,89
8717,55,68328,14
8718,21,97701,97
8719,32,109100,17
8720,41,120794,31
8721,42,45301,10
8722,18,64763,70
8723,24,40765,89
8724,48,64787,37
8725,29,140675,64
8726,59,27425,30
8727,22,32857,34
8728,61,72771,18
8729,67,112999,88
8730,59,42444,63
8731,55,148489,49
8732,29,61457,56
8733,56,122280,91
8734,35,99741,58
8735,19,20704,27
8736,27,25452,55
8737,32,131153,85
8738,47,58862,19
8739,61,81471,23
8740,34,89217,47
8741,21,106058,79
8742,24,38300,66
8743,58,29566,99
8744,48,27501,51
8745,68,21845,84
8746,56,139342,28
8747,51,59181,57
8748,23,77263,58
8749,67,126294,15
8750,55,127932,16
8751,62,98766,97
8752,68,83038,47
8753,51,137778,63
8754,61,103290,12
8755,32,136616,43
8756,31,54404,84
8757,23,42564,29
8758,67,117898,49
8759,54,77435,3
8760,67,38227,69
8761,49,110296,60
8762,20,147703,66
8763,20,115259,87
8764,39,144451,90
8765,39,67475,26
8766,27,37215,71
8767,68,147320,74
8768,20,91074,69
8769,29,41699,47
8770,46,128621,76
8771,65,32454,96
8772,34,68217,42
8773,24,126759,31
8774,30,148471,22
8775,19,41711,17
8776,21,35059,84
8777,27,68398,20
8778,56,21286,8
8779,41,54297,98
8780,34,128304,49
8781,69,124959,87
8782,23,120181,38
8783,36,128245,53
8784,22,46485,28
8785,49,79967,77
8786,27,117803,29
8787,26,149745,72
8788,44,74583,11
8789,30,144077,47
8790,36,71630,45
8791,38,131359,18
8792,41,47086,50
8793,55,36484,89
8794,21,88623,49
8795,41,124132,22
8796,52,142113,45
8797,20,79263,61
8798,21,38675,99
8799,54,140155,93
8800,57,80664,21
8801,65,44680,71
8802,52,37077,61
8803,48,140474,76
8804,61,58174,36
8805,42,96968,24
8806,57,23491,32
8807,30,66126,91
8808,21,131658,96
8809,63,23392,59
8810,31,82257,96
8811,30,87804,96
8812,44,58400,90
8813,23,56551,75
8814,34,48088,82
8815,53,100015,5
8816,57,45465,16
8817,66,68155,11
8818,52,107893,35
8819,34,25969,75
8820,58,28981,42
8821,19,41032,87
8822,30,74091,98
8823,69,127154,81
8824,19,44408,10
8825,69,44241,82
8826,45,67940,8
8827,60,102938,26
8828,43,71105,3
8829,39,111302,59
8830,64,81050,88
8831,60,23657,3
8832,20,41230,38
8833,52,38680,2
8834,29,102694,99
8835,41,104731,17
8836,22,62340,73
8837,37,55950,36
8838,56,98515,86
8839,56,27867,95
8840,30,100691,98
8841,58,98542,88
8842,62,24329,73
8843,29,108087,2
8844,30,55865,85
8845,27,86940,34
8846,50,146681,27
8847,57,57869,37
8848,33,86905,71
8849,62,140185,22
8850,52,124969,68
8851,20,103984,14
8852,22,145172,98
8853,43,121069,23
8854,28,137505,44
8855,24,109711,89
8856,27,86252,65
8857,59,99386,79
8858,69,138728,96
8859,51,21711,78
8860,20,45801,61
8861,25,107287,85
8862,48,124565,55
8863,28,134696,71
8864,62,110709,85
8865,24,73270,50
8866,62,91622,12
8867,19,75535,79
8868,23,144488,15
8869,58,132666,17
8870,49,96759,34
8871,37,36220,35
8872,51,33392,39
8873,67,105587,78
8874,33,22246,55
8875,42,40010,59
8876,29,146951,5
8877,24,88358,30
8878,56,110203,4
8879,34,37234,15
8880,62,116190,35
8881,28,135795,74
8882,23,69451,55
8883,40,142790,66
8884,44,145223,60
8885,63,149670,24
8886,23,95205,92
8887,55,41784,22
8888,19,49672,44
8889,39,21082,32
8890,37,31148,95
8891,42,47494,83
8892,32,126471,51
8893,66,95093,85
8894,46,71952,3
8895,25,130032,70
8896,54,56719,32
8897,66,132981,2
8898,69,68737,88
8899,50,79453,59
8900,39,127271,91
8901,67,59536,73
8902,64,70604,77
8903,22,70833,14
8904,56,34039,51
8905,35,87839,11
8906,55,67931,78
8907,54,59925,80
8908,47,71003,10
8909,68,103817,84
8910,48,68897,80
8911,27,107745,58
8912,32,146298,34
8913,59,113709,80
8914,65,62287,78
8915,61,110726,53
8916,35,53012,28
8917,40,127252,18
8918,50,61783,26
8919,33,129323,7
8920,55,105727,45
8921,52,88315,98
8922,51,103766,45
8923,45,66491,71
8924,19,108941,97
8925,47,78584,35
